ref_date_raw,start_year,geo,sex,age_group,indicator,value,ci_low,ci_high,metric_type,quality_flag,vector,ref_date,dguid,uom,scalar_factor
2015,2015,Alberta,Females,65 years and over,Suicidal thoughts (15 years and over),,,34600.0,,,v111451877,2015,2016A000248,Number,units
2015,2015,Alberta,Females,65 years and over,Suicidal thoughts (15 years and over),11.7,,,percent,,v111451878,2015,2016A000248,Percent,units
2015,2015,Alberta,Females,65 years and over,Suicidal thoughts (15 years and over),8.3,,,percent,,v111451879,2015,2016A000248,Percent,units
2015,2015,Alberta,Females,65 years and over,Suicidal thoughts (15 years and over),15.1,,,percent,,v111451880,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,65 years and over,Consultation with a health professional about emotional or mental health,,2800.0,,,,v111451841,2015,2016A000248,Number,units
2015,2015,Alberta,Males,65 years and over,Consultation with a health professional about emotional or mental health,,,10600.0,,,v111451842,2015,2016A000248,Number,units
2015,2015,Alberta,Males,65 years and over,Consultation with a health professional about emotional or mental health,3.4,,,percent,e,v111451843,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,65 years and over,Consultation with a health professional about emotional or mental health,1.4,,,percent,e,v111451844,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,65 years and over,Consultation with a health professional about emotional or mental health,5.3,,,percent,e,v111451845,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,65 years and over,"Positive mental health, flourishing",,152700.0,,,,v111451848,2015,2016A000248,Number,units
2015,2015,Alberta,Males,65 years and over,"Positive mental health, flourishing",,,174500.0,,,v111451849,2015,2016A000248,Number,units
2015,2015,Alberta,Males,65 years and over,"Positive mental health, flourishing",82.6,,,percent,,v111451850,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,65 years and over,"Positive mental health, flourishing",77.8,,,percent,,v111451851,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,65 years and over,"Positive mental health, flourishing",87.4,,,percent,,v111451852,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,65 years and over,Suicidal thoughts (15 years and over),,8500.0,,,,v111451855,2015,2016A000248,Number,units
2015,2015,Alberta,Males,65 years and over,Suicidal thoughts (15 years and over),,,21100.0,,,v111451856,2015,2016A000248,Number,units
2015,2015,Alberta,Males,65 years and over,Suicidal thoughts (15 years and over),7.5,,,percent,e,v111451857,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,65 years and over,Suicidal thoughts (15 years and over),4.3,,,percent,e,v111451858,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,65 years and over,Suicidal thoughts (15 years and over),10.7,,,percent,e,v111451859,2015,2016A000248,Percent,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,,464100.0,,,,v111451505,2015,2016A000248,Number,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,,,549800.0,,,v111451506,2015,2016A000248,Number,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,14.9,,,percent,,v111451507,2015,2016A000248,Percent,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,13.6,,,percent,,v111451508,2015,2016A000248,Percent,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,16.1,,,percent,,v111451509,2015,2016A000248,Percent,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over","Positive mental health, flourishing",,2780900.0,,,,v111451512,2015,2016A000248,Number,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over","Positive mental health, flourishing",,,2880900.0,,,v111451513,2015,2016A000248,Number,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over","Positive mental health, flourishing",82.9,,,percent,,v111451514,2015,2016A000248,Percent,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over","Positive mental health, flourishing",81.5,,,percent,,v111451515,2015,2016A000248,Percent,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over","Positive mental health, flourishing",84.4,,,percent,,v111451516,2015,2016A000248,Percent,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over",Suicidal thoughts (15 years and over),,428400.0,,,,v111451519,2015,2016A000248,Number,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over",Suicidal thoughts (15 years and over),,,516300.0,,,v111451520,2015,2016A000248,Number,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over",Suicidal thoughts (15 years and over),14.5,,,percent,,v111451521,2015,2016A000248,Percent,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over",Suicidal thoughts (15 years and over),13.1,,,percent,,v111451522,2015,2016A000248,Percent,units
2015,2015,Alberta,Both sexes,"Total, 12 years and over",Suicidal thoughts (15 years and over),15.8,,,percent,,v111451523,2015,2016A000248,Percent,units
2015,2015,Alberta,Females,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,,298600.0,,,,v111451547,2015,2016A000248,Number,units
2015,2015,Alberta,Females,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,,,362200.0,,,v111451548,2015,2016A000248,Number,units
2015,2015,Alberta,Females,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,19.6,,,percent,,v111451549,2015,2016A000248,Percent,units
2015,2015,Alberta,Females,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,17.7,,,percent,,v111451550,2015,2016A000248,Percent,units
2015,2015,Alberta,Females,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,21.5,,,percent,,v111451551,2015,2016A000248,Percent,units
2015,2015,Alberta,Females,"Total, 12 years and over","Positive mental health, flourishing",,1336200.0,,,,v111451554,2015,2016A000248,Number,units
2015,2015,Alberta,Females,"Total, 12 years and over","Positive mental health, flourishing",,,1409200.0,,,v111451555,2015,2016A000248,Number,units
2015,2015,Alberta,Females,"Total, 12 years and over","Positive mental health, flourishing",81.4,,,percent,,v111451556,2015,2016A000248,Percent,units
2015,2015,Alberta,Females,"Total, 12 years and over","Positive mental health, flourishing",79.3,,,percent,,v111451557,2015,2016A000248,Percent,units
2015,2015,Alberta,Females,"Total, 12 years and over","Positive mental health, flourishing",83.6,,,percent,,v111451558,2015,2016A000248,Percent,units
2015,2015,Alberta,Females,"Total, 12 years and over",Suicidal thoughts (15 years and over),,236800.0,,,,v111451561,2015,2016A000248,Number,units
2015,2015,Alberta,Females,"Total, 12 years and over",Suicidal thoughts (15 years and over),,,294600.0,,,v111451562,2015,2016A000248,Number,units
2015,2015,Alberta,Females,"Total, 12 years and over",Suicidal thoughts (15 years and over),16.5,,,percent,,v111451563,2015,2016A000248,Percent,units
2015,2015,Alberta,Females,"Total, 12 years and over",Suicidal thoughts (15 years and over),14.7,,,percent,,v111451564,2015,2016A000248,Percent,units
2015,2015,Alberta,Females,"Total, 12 years and over",Suicidal thoughts (15 years and over),18.3,,,percent,,v111451565,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,,146800.0,,,,v111451526,2015,2016A000248,Number,units
2015,2015,Alberta,Males,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,,,206300.0,,,v111451527,2015,2016A000248,Number,units
2015,2015,Alberta,Males,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,10.2,,,percent,,v111451528,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,8.5,,,percent,,v111451529,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,11.9,,,percent,,v111451530,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,"Total, 12 years and over","Positive mental health, flourishing",,1423400.0,,,,v111451533,2015,2016A000248,Number,units
2015,2015,Alberta,Males,"Total, 12 years and over","Positive mental health, flourishing",,,1493000.0,,,v111451534,2015,2016A000248,Number,units
2015,2015,Alberta,Males,"Total, 12 years and over","Positive mental health, flourishing",84.5,,,percent,,v111451535,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,"Total, 12 years and over","Positive mental health, flourishing",82.5,,,percent,,v111451536,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,"Total, 12 years and over","Positive mental health, flourishing",86.4,,,percent,,v111451537,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,"Total, 12 years and over",Suicidal thoughts (15 years and over),,173900.0,,,,v111451540,2015,2016A000248,Number,units
2015,2015,Alberta,Males,"Total, 12 years and over",Suicidal thoughts (15 years and over),,,239500.0,,,v111451541,2015,2016A000248,Number,units
2015,2015,Alberta,Males,"Total, 12 years and over",Suicidal thoughts (15 years and over),12.5,,,percent,,v111451542,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,"Total, 12 years and over",Suicidal thoughts (15 years and over),10.5,,,percent,,v111451543,2015,2016A000248,Percent,units
2015,2015,Alberta,Males,"Total, 12 years and over",Suicidal thoughts (15 years and over),14.5,,,percent,,v111451544,2015,2016A000248,Percent,units
2015,2015,British Columbia,Both sexes,12 to 17 years,Consultation with a health professional about emotional or mental health,,18500.0,,,,v111451946,2015,2016A000259,Number,units
2015,2015,British Columbia,Both sexes,12 to 17 years,Consultation with a health professional about emotional or mental health,,,36600.0,,,v111451947,2015,2016A000259,Number,units
2015,2015,British Columbia,Both sexes,12 to 17 years,Consultation with a health professional about emotional or mental health,10.3,,,percent,e,v111451948,2015,2016A000259,Percent,units
2015,2015,British Columbia,Both sexes,12 to 17 years,Consultation with a health professional about emotional or mental health,7.0,,,percent,e,v111451949,2015,2016A000259,Percent,units
2015,2015,British Columbia,Both sexes,12 to 17 years,Consultation with a health professional about emotional or mental health,13.7,,,percent,e,v111451950,2015,2016A000259,Percent,units
2015,2015,British Columbia,Both sexes,12 to 17 years,"Positive mental health, flourishing",,219300.0,,,,v111451953,2015,2016A000259,Number,units
2015,2015,British Columbia,Both sexes,12 to 17 years,"Positive mental health, flourishing",,,242700.0,,,v111451954,2015,2016A000259,Number,units
2015,2015,British Columbia,Both sexes,12 to 17 years,"Positive mental health, flourishing",86.7,,,percent,,v111451955,2015,2016A000259,Percent,units
2015,2015,British Columbia,Both sexes,12 to 17 years,"Positive mental health, flourishing",83.2,,,percent,,v111451956,2015,2016A000259,Percent,units
2015,2015,British Columbia,Both sexes,12 to 17 years,"Positive mental health, flourishing",90.2,,,percent,,v111451957,2015,2016A000259,Percent,units
2015,2015,British Columbia,Both sexes,12 to 17 years,Suicidal thoughts (15 years and over),,7800.0,,,,v111451960,2015,2016A000259,Number,units
2015,2015,British Columbia,Both sexes,12 to 17 years,Suicidal thoughts (15 years and over),,,20100.0,,,v111451961,2015,2016A000259,Number,units
2015,2015,British Columbia,Both sexes,12 to 17 years,Suicidal thoughts (15 years and over),10.7,,,percent,e,v111451962,2015,2016A000259,Percent,units
2015,2015,British Columbia,Both sexes,12 to 17 years,Suicidal thoughts (15 years and over),6.1,,,percent,e,v111451963,2015,2016A000259,Percent,units
2015,2015,British Columbia,Both sexes,12 to 17 years,Suicidal thoughts (15 years and over),15.3,,,percent,e,v111451964,2015,2016A000259,Percent,units
2015,2015,British Columbia,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,,12000.0,,,,v111451988,2015,2016A000259,Number,units
2015,2015,British Columbia,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,,,28000.0,,,v111451989,2015,2016A000259,Number,units
2015,2015,British Columbia,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,14.7,,,percent,e,v111451990,2015,2016A000259,Percent,units
2015,2015,British Columbia,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,8.8,,,percent,e,v111451991,2015,2016A000259,Percent,units
2015,2015,British Columbia,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,20.5,,,percent,e,v111451992,2015,2016A000259,Percent,units
2015,2015,British Columbia,Females,12 to 17 years,"Positive mental health, flourishing",,115000.0,,,,v111451995,2015,2016A000259,Number,units
2015,2015,British Columbia,Females,12 to 17 years,"Positive mental health, flourishing",,,127600.0,,,v111451996,2015,2016A000259,Number,units
2015,2015,British Columbia,Females,12 to 17 years,"Positive mental health, flourishing",89.8,,,percent,,v111451997,2015,2016A000259,Percent,units
2015,2015,British Columbia,Females,12 to 17 years,"Positive mental health, flourishing",85.3,,,percent,,v111451998,2015,2016A000259,Percent,units
2015,2015,British Columbia,Females,12 to 17 years,"Positive mental health, flourishing",94.2,,,percent,,v111451999,2015,2016A000259,Percent,units
2015,2015,British Columbia,Females,12 to 17 years,Suicidal thoughts (15 years and over),,2600.0,,,,v111452002,2015,2016A000259,Number,units
2015,2015,British Columbia,Females,12 to 17 years,Suicidal thoughts (15 years and over),,,10600.0,,,v111452003,2015,2016A000259,Number,units
2015,2015,British Columbia,Females,12 to 17 years,Suicidal thoughts (15 years and over),10.3,,,percent,e,v111452004,2015,2016A000259,Percent,units
2015,2015,British Columbia,Females,12 to 17 years,Suicidal thoughts (15 years and over),4.2,,,percent,e,v111452005,2015,2016A000259,Percent,units
2015,2015,British Columbia,Females,12 to 17 years,Suicidal thoughts (15 years and over),16.5,,,percent,e,v111452006,2015,2016A000259,Percent,units
2015,2015,British Columbia,Males,12 to 17 years,Consultation with a health professional about emotional or mental health,,3200.0,,,,v111451967,2015,2016A000259,Number,units
2015,2015,British Columbia,Males,12 to 17 years,Consultation with a health professional about emotional or mental health,,,11900.0,,,v111451968,2015,2016A000259,Number,units
2015,2015,British Columbia,Males,12 to 17 years,Consultation with a health professional about emotional or mental health,5.8,,,percent,e,v111451969,2015,2016A000259,Percent,units
